0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.849161945224388370e-01
2.985493633495444055e-01,6.719236365669679634e-01
2.109621076575841636e-01,4.542232878021436049e-01
2.579012331834025784e-01,3.053082040986582757e-01
2.144057709107517473e-01,2.128861197272470807e-01
1.859788964606183814e-01,1.724211990968998465e-01
1.896261075917579086e-01,1.198810865513752627e-01
2.934029889208991104e-01,0.000000000000000000e+00
